,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN
966,00-03-0020-46,01-302,0,2439,COLEGIO CRISTIANO VIDA,3A. AVE 26 61,24735908,HECTOR EDELMIRO FLORES BRINGUEZ,JOSE EDUARDO MARROQUIN Y MARROQUIN,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
967,00-03-0021-46,01-627,0,2439,COLEGIO MIXTO JESUS DEL CONSUELO,4A. AVE 25 11,24717132,ISAURA AMPARO RECINOS CARRILLO,ZOILA ROCXANA VILLATORO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
968,00-03-0022-46,01-627,0,2439,COLEGIO MIXTO JESUS DEL CONSUELO,4A. AVE 25 11,24717132,ISAURA AMPARO RECINOS CARRILLO,ZOILA ROCXANA VILLATORO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
969,00-03-0029-46,01-403,0,2439,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO NOCTURNO,6A.AVE 27 36,24754027,CARLOS HUMBERTO GONZALEZ DE LEON,LILY MARINA VILLATORO,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
970,00-03-0034-46,01-403,0,2439,COLEGIO TECNICO MODERNO,AVE BOLIVAR 30 00,42078127,CARLOS HUMBERTO GONZALEZ DE LEON,BYRON HUMBERTO GONZALEZ DE LEON,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
971,00-03-0035-46,01-302,0,2439,LICEO TECNOLOGICO EL HOGAR,6A. AVE 38 64,24751926,HECTOR EDELMIRO FLORES BRINGUEZ,LILIAN JEANNETTE DIAZ AGUIRRE,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
972,00-03-0036-46,01-302,0,2439,COLEGIO JUNKABAL,6A. AVE 31 29,24629300,HECTOR EDELMIRO FLORES BRINGUEZ,BLANCA MARGARITA SOLORZANO ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
973,00-03-0037-46,01-302,0,2439,COLEGIO EVANGELICO MIXTO FRANCISCO G. PENZOTTI,4A. AVE 31 49,24402064,HECTOR EDELMIRO FLORES BRINGUEZ,CARLOS HILGAR VELASQUEZ PACHECO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
974,00-03-0364-46,NA,0,2439,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA CENTRO PROFESIONAL DE COMPUTACION,AVE. ELENA 19 48,0,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
975,00-03-0365-46,01-,0,2439,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ESCUELA NORMAL JUANA DE ARCO,14 CALLE C 4 40,0,MARIA FELICITA ROQUE CARRERA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
976,00-03-0366-46,01-302,0,2439,INSTITUTO PRIVADO PARA SENORITAS DE EDUCACION DIVERSIFICADA ACADEMIA DE EDUCACION FEMENINA EL HOGAR,AVE BOLIVAR 38 70,24751925,HECTOR EDELMIRO FLORES BRINGUEZ,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
977,00-03-0368-46,01-102,0,2439,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA CENTRO PROFESIONAL DE COMPUTACION,19 CALLE 0 53,0,ZIZI ARELY LOPEZ CHINCHILLA,NA,DIVERSIFICADO,PRIVADO,URBANA,5,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
978,00-03-0370-46,01-,0,2439,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA GUATEMALTECO,AVE BOLIVAR 30 00,22515412,MARIA FELICITA ROQUE CARRERA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
979,00-03-2909-46,NA,0,2439,COLEGIO MIXTO CRISTIANO GUATEMALTECO,13 CALLE 2 14,0,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR)
980,00-03-2910-46,01-101,0,2439,INSTITUTO MIXTO GUATEMALTECO,AVE BOLIVAR 30 00,22515412,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
981,00-03-2911-46,01-302,0,2439,COLEGIO EVANGELICO MIXTO FRANCISCO G. PENZOTTI,4A. AVE. 31 49,24401864,HECTOR EDELMIRO FLORES BRINGUEZ,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
982,00-03-3099-46,01-627,0,2439,COLEGIO EVANGELICO DE LAS ASAMBLEAS DE DIOS,28 CALLE 0 52,78398532,ISAURA AMPARO RECINOS CARRILLO,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
983,00-03-4639-46,NA,0,2439,COLEGIO MIXTO CRISTIANO GUATEMALTECO,"13 CALLE 20 30, ZONA 1",0,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
984,00-03-6938-46,NA,0,2439,EPUM CRISTIANA VIDA,3A. AVE 27 40,0,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
985,00-03-7038-46,NA,0,2439,EPUM CRISTIANA VIDA,3A. AVE. 27 40,0,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
986,00-03-7144-46,NA,0,2439,EPRM CRISTIANA VIDA,3A. AVE 26 61,0,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
987,00-03-7569-46,NA,0,2439,INSTITUTO MIXTO GUATEMALTECO,AVE ELENA 23 20,22515412,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
988,00-03-7605-46,01-302,0,2439,LICEO BRASILENO,20 CALLE 3 30,22517920,HECTOR EDELMIRO FLORES BRINGUEZ,MARVIN DAVID RUANO MORALES,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
989,00-03-7607-46,01-403,0,2439,LICEO BRASILENO,20 CALLE 3 30,22517920,CARLOS HUMBERTO GONZALEZ DE LEON,AMANDA MARIA DEL SOCORRO GUZMAN GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
990,00-03-7621-46,NA,0,2439,COLEGIO MIXTO SUPERIOR UNIVERSAL,AVE BOLIVAR 38 70,24715576,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
991,00-03-8227-46,01-302,0,2439,LICEO MARIANO GALVEZ,17 CALLE 4 03,22306679,HECTOR EDELMIRO FLORES BRINGUEZ,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
992,00-03-8280-46,01-402,0,2439,COLEGIO EVANGELICO MIXTO FRANCISCO G. PENZOTTI (POR MADUREZ),4A. AVE. 31 49,24402064,CARLOS HUMBERTO GONZALEZ DE LEON,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,INTERMEDIA,SABATINO
993,00-03-8342-46,NA,0,2439,ASOCIACION DE ALFABETIZACION Y SUPERACION INTEGRAL CRISTIANA (POR MADUREZ),6A. AVE 27 96,24406218,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,FIN DE SEMANA
994,00-03-8574-46,01-302,0,2439,COLEGIO TECNICO MODERNO,AVE BOLIVAR 30 00,24712407,HECTOR EDELMIRO FLORES BRINGUEZ,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
995,00-03-8576-46,01-628,0,2439,COLEGIO TECNICO MODERNO,AVE BOLIVAR 30 00,24712407,CARLOS HUMBERTO GONZALEZ DE LEON,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
996,00-03-9227-46,01-302,0,2439,CENTRO EDUCATIVO TECNOLOGICO EMILIANO,25 CALLE 1 49,24710821,HECTOR EDELMIRO FLORES BRINGUEZ,ROSA MARIA RECINOS ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
997,00-03-9228-46,01-403,0,2439,CENTRO EDUCATIVO TECNOLOGICO EMILIANO,25 CALLE 1 49,49643184,CARLOS HUMBERTO GONZALEZ DE LEON,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
998,00-03-9268-46,01-403,0,2439,CENTRO EDUCATIVO TECNOLOGICO EMILIANO,25 CALLE 1 49,49643184,CARLOS HUMBERTO GONZALEZ DE LEON,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
999,00-03-9800-46,99-001,0,2439,ESCUELA JUANA DE ARCO MIXTA,14 CALLE C 4 40,22321385,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,NA,DIVERSIFICADO,PRIVADO,URBANA,5,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1000,00-04-0005-46,01-312,0,2440,INSTITUTO GUATEMALTECO AMERICANO-IGA-,RUTA 14 05,24225555,AMADO SALOMON FLORES PEREZ,CLAUDIA ELIZABETH SANCHEZ SANTOS DE LEIVA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1001,00-04-0376-46,01-312,0,2440,INSTITUTO GUATEMALTECO AMERICANO -IGA-,RUTA I 4 05,24225555,AMADO SALOMON FLORES PEREZ,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1002,00-04-9689-46,01-312,0,2440,INSTITUTO GUATEMALTECO AMERICANO IGA,"RUTA 1, 4 05",24225555,AMADO SALOMON FLORES PEREZ,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,DIARIO(REGULAR)
1003,00-04-9791-46,99-001,0,2440,ESCUELA DE CAPACITACION EN ADMINISTRACION MUNICIPAL ECAM,DIAGONAL,0,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,NA,DIVERSIFICADO,MUNICIPAL,URBANA,5,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
1004,00-05-0001-46,01-101,0,2441,LICEO MIXTO DE EDUCACION INTEGRAL,ZONA 5,0,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,NA,DIVERSIFICADO,PRIVADO,URBANA,5,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
1005,00-05-0007-46,01-313,0,2441,ESCUELA SUPERIOR DE COMERCIO Y ACADEMIA ROYAL,27 CALLE 23 14,23316077,ERICK GUILLERMO SANCHEZ MARTINEZ,BLANCA ULIANOVA ALVARADO IBANEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1006,00-05-0016-46,01-313,0,2441,COLEGIO MARTA NOVELLA,27 AVE 27 45,23393125,ERICK GUILLERMO SANCHEZ MARTINEZ,ANA EVELYN ESQUIVEL DE MOLINA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1007,00-05-0025-46,01-314,0,2441,COLEGIO MADRID - BARCELONA,30 CALLE 22 38,35131111,PLINIO IVAN HERNANDEZ,JOSE RAFAEL VILLELA BOLLATH,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1008,00-05-0029-46,01-313,0,2441,COLEGIO LOS NINOS DE SANTA MARIA,36 AVE 12 37 JARDINES DE LA ASUNCION,23349314,ERICK GUILLERMO SANCHEZ MARTINEZ,LAURA VERONICA MONZON CARCAMO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1009,00-05-0031-46,01-313,0,2441,INSTITUTO NACIONAL DE FORMACION TECNICA,28 AVE A 33 50,55599573,ERICK GUILLERMO SANCHEZ MARTINEZ,ANA DE CORONADO,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
1010,00-05-0454-46,01-504,0,2441,INSTITUTO NACIONAL DE FORMACION TECNICA,28 AVE. A 33 50,23355168,DAVID SOTOJ SANCHEZ,NA,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
1011,00-05-0455-46,01-504,0,2441,INSTITUTO DIVERSIFICADO CENTRAL DE MERCADOTECNIA Y PUBLICIDAD,42 AVE 20 00,23350777,DAVID SOTOJ SANCHEZ,NA,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
1012,00-05-0457-46,01-314,0,2441,ESCUELA PROFESIONAL SAN VICENTE DE PAUL,17 AVE 31 00,23329874,PLINIO IVAN HERNANDEZ,ELVIRA PEREZ CONTRERAS DE DUBOIS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1013,00-05-0458-46,01-405,0,2441,CENTRO EDUCACIONAL MINERVA CEDMA,13 AVE 25 74,23325242,SERGIO LEONEL CIFUENTES CIFUENTES,MARIA DEL SOCORRO TANCHEZ ROJAS DE DE LEON,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
1014,00-05-2214-46,01-314,0,2441,INSTITUTO PRIVADO DE EDUCACION DIVERSIFICADA LICEO GUATEMALA,10A.AVE. 33 03,22095400,PLINIO IVAN HERNANDEZ,RICARDO ORTIZ ROMERO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1015,00-05-2481-46,01-313,0,2441,INSTITUTO GUATEMALTECO ESPANOL,DIAGONAL 14 23 55 COL VIVIBIEN,23321393,ERICK GUILLERMO SANCHEZ MARTINEZ,MARIA ANTONIETA ROSALES MURALLES DE RALON,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1016,00-05-2490-46,01-405,0,2441,LICEO GUATEMALA JORNADA NOCTURNA E INTERMEDIA,10A.AV 33 03,23341680,SERGIO LEONEL CIFUENTES CIFUENTES,RICARDO ORTIZ ROMERO,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR)
1017,00-05-2912-46,NA,0,2441,LICEO MIXTO DE EDUCACION INTEGRAL,11 AVE A 27 65,0,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1018,00-05-3067-46,01-313,0,2441,CENTRO ESTUDIANTIL DE ENSENANZA MEDIA,17 AVE 27 52,23327777,ERICK GUILLERMO SANCHEZ MARTINEZ,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1019,00-05-7952-46,NA,0,2441,LICEO MIXTO EN COMPUTACION GUATEMALTECO SAN CARLOS,22 CALLE 36 49 COLONIA ARRIVILLAGA,23350996,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
1020,00-05-7953-46,01-405,0,2441,LICEO MIXTO EN COMPUTACION GUATEMALTECO SAN CARLOS,22 CALLE 36 49 COLONIA ARRIVILLAGA 22 CALLE 36 49 ZONA 5 COLONIA ARRIVILLAGA,23354018,SERGIO LEONEL CIFUENTES CIFUENTES,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
1021,00-05-7955-46,01-314,0,2441,LICEO MIXTO EN COMPUTACION GUATEMALTECO SAN CARLOS,22 CALLE 36 49 COLONIA ARRIVILLAGA,23354018,PLINIO IVAN HERNANDEZ,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1022,00-05-8102-46,01-313,0,2441,INSTITUTO ESCRITURA VELOZ (SPEEDWRITING),27 CALLE 23 14,23316077,ERICK GUILLERMO SANCHEZ MARTINEZ,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1023,00-05-8161-46,NA,0,2441,CENTRO EDUCACIONAL MINERVA CEDMA,13 AVE. 25 74,23325242,NA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,FIN DE SEMANA
1024,00-05-8233-46,01-313,0,2441,CENTRO EDUCATIVO ACROPOLIS,12 CALLE B 40 81 JARDINES DE LA ASUNCION,23360138,ERICK GUILLERMO SANCHEZ MARTINEZ,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1025,00-05-8283-46,01-313,0,2441,COLEGIO EVANGELICO MIXTO ADONAI,29 CALLE 22 14,23354466,ERICK GUILLERMO SANCHEZ MARTINEZ,ETELVINA CARRILLO ALVAREZ DE XUYA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1026,00-05-8475-46,01-405,0,2441,CENTRO ESTUDIANTIL DE ENSENANZA MEDIA (POR MADUREZ),17 AVE 27 52,23327777,SERGIO LEONEL CIFUENTES CIFUENTES,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
1027,00-05-8531-46,01-,0,2441,LICEO GUATEMALTECO EN ESTUDIOS DE COMPUTACION,19 AVE 27 11 COLONIA SAN PEDRITO,23623262,MARIA FELICITA ROQUE CARRERA,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1028,00-05-8557-46,01-405,0,2441,LICEO GUATEMALTECO DE ESTUDIOS EN COMPUTACION,19AVE 27 11 ZONA 5 COLONIA SAN PEDRITO,23623262,SERGIO LEONEL CIFUENTES CIFUENTES,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
1029,00-05-8861-46,01-405,0,2441,LICEO MIXTO NUESTRA SENORA DE MEDJUGORJE,21 CALLE A 38 65 COLONIA ARRIVILLAGA,23354385,SERGIO LEONEL CIFUENTES CIFUENTES,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,FIN DE SEMANA
1030,00-05-8862-46,01-405,0,2441,LICEO MIXTO NUESTRA SENORA DE MEDJUGORJE,21 CALLE A 38 65 COLONIA ARRIVILLAGA,23354385,SERGIO LEONEL CIFUENTES CIFUENTES,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,FIN DE SEMANA
1031,00-05-8941-46,01-313,0,2441,ESCUELA MILITAR DE MUSICA MAESTRO RAFAEL ALVAREZ OVALLE,23 AVE FINAL 32 36,44974290,ERICK GUILLERMO SANCHEZ MARTINEZ,HUGO FERNANDO RODRIGUEZ CIFUENTES,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
1032,00-05-9794-46,99-001,0,2441,INSTITUTO TECNICO FEMENINO,28 AVE A 33 50,0,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,NA,DIVERSIFICADO,OFICIAL,URBANA,5,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
1033,00-05-9801-46,99-001,0,2441,INSTITUTO MIXTO NOCTURNO JOSE BATRES MONTUFAR,28 CALLE,0,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,NA,DIVERSIFICADO,PRIVADO,URBANA,5,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
1034,00-05-9827-46,99-001,0,2441,LICEO PARTICULAR MIXTO EPISCOPAL,13 CALL EY 7A. AVE,0,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,NA,DIVERSIFICADO,PRIVADO,URBANA,5,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
1035,00-06-0007-46,01-106,0,2442,LICEO DE CIENCIAS TECNICAS,1A. CALLE 13 59,22881033,CESAR ARNOLDO MARTINEZ GARCIA,CARLOS HUMBERTO BARRIOS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
1036,00-06-0008-46,01-106,0,2442,LICEO DE CIENCIAS TECNICAS,1A. CALLE 13 59,22881033,CESAR ARNOLDO MARTINEZ GARCIA,CARLOS HUMBERTO BARRIOS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
1037,00-06-0012-46,01-403,0,2442,COLEGIO PANAMERICANO NO. 7,"CALZADA JOSE MILLA Y VIDAURRE 17 30, PLAZA JOSE MILLA LOCAL 2",22549965,CARLOS HUMBERTO GONZALEZ DE LEON,EMMY LISSETH ORTIZ GARCIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
1038,00-06-0013-46,01-101,0,2442,COLEGIO PANAMERICANO NO. 7,"CALZADA JOSE MILLA Y VIDAURRE, 17 30, PLAZA JOSE MILLA, LOCAL 2",22549967,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,EMMY LISSETH ORTIZ GARCIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1039,00-06-0014-46,01-102,0,2442,COLEGIO PANAMERICANO NO. 7,"CALZADA JOSE MILLA Y VIDAURRE 17 30, PLAZA JOSE MILLA, LOCAL 2",22549965,ZIZI ARELY LOPEZ CHINCHILLA,CARLOS ALFREDO CARRILLO GARCIA SALAS,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
1040,00-06-0021-46,01-403,0,2442,COLEGIO PANAMERICANO NO. 7,"CALZADA JOSE MILLA Y VIDAURRE, 17 30, PLAZA JOSE MILLA, LOCAL 2",55500469,CARLOS HUMBERTO GONZALEZ DE LEON,EMMY LISSETH ORTIZ GARCIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
1041,00-06-0022-46,01-102,0,2442,COLEGIO MARIANNE FROSTIG,15 AVE 8 35,40344543,ZIZI ARELY LOPEZ CHINCHILLA,ATALA MARIA ARRIOLA MANSILLA DE CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1042,00-06-0023-46,01-102,0,2442,COLEGIO MARIANNE FROSTIG,15 AVE 8 35,22881700,ZIZI ARELY LOPEZ CHINCHILLA,JULIO ALEJANDRO ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
1043,00-06-0024-46,01-407,0,2442,COLEGIO MARIANNE FROSTIG,15 AVE 8 35,22881700,CARLOS HUMBERTO GONZALEZ DE LEON,JULIO ALEJANDRO ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
1044,00-06-0028-46,01-101,0,2442,LICEO PROFESOR DAVID LETRAN,6A. CALLE 20 64,44731032,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,ALMA ISABEL OLIVA HERRERA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1045,00-06-0032-46,01-403,0,2442,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADO NOCTURNO CARLOS BENJAMIN PAIZ AYALA,"FINAL, CALZADA JOSE MILLA Y VIDAURRE Y 27 AV",22102943,CARLOS HUMBERTO GONZALEZ DE LEON,JOVITA ANTONIETA MIRANDA BARRIOS,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
1046,00-06-0033-46,01-403,0,2442,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADO NOCTURNO  CARLOS BENJAMIN PAIZ AYALA,"FINAL, CALZADA JOSE MILLA Y VIDAURRE Y 27 AV",22702943,CARLOS HUMBERTO GONZALEZ DE LEON,JOVITA ANTONIETA MIRANDA BARRIOS,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
1047,00-06-0038-46,01-101,0,2442,"LICEO DE COMPUTACION C.S.S, ZONA 6",CALLE MARTI 14 49 ZONA 6,22882093,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,LEONEL RAMIRO ALVAREZ CARRERA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
1048,00-06-0042-46,01-102,0,2442,LICEO TECNOLOGICO GUATEMALTECO,15 AVE B 10 23,22885205,ZIZI ARELY LOPEZ CHINCHILLA,VILMA ISABEL OROZCO LOPEZ DE RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1049,00-06-0045-46,01-403,0,2442,LICEO TECNOLOGICO GUATEMALTECO,15 AVE B 10 23,22885205,CARLOS HUMBERTO GONZALEZ DE LEON,SILVIA LUCRECIA HERNANDEZ ROSALES DE REYES,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,FIN DE SEMANA
1050,00-06-0046-46,01-403,0,2442,LICEO TECNOLOGICO GUATEMALTECO,15 AVE B 10 23,22885205,CARLOS HUMBERTO GONZALEZ DE LEON,SILVIA LUCRECIA HERNANDEZ ROSALES DE REYES,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,FIN DE SEMANA
1051,00-06-0049-46,01-101,0,2442,LICEO MIXTO BILINGÜE JOSE MARIA ORELLANA,17 AVE 21 97 PROYECTO 4 4,22542497,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,LILY PATRICIA MENDIZABAL ARRIOLA DE RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
1052,00-06-0050-46,01-102,0,2442,COLEGIO PRIVADO TERESA DE AVILA,15 AVE 5 45,22880382,ZIZI ARELY LOPEZ CHINCHILLA,SILVIA LILIANA BARRILLAS MARROQUIN DE CANO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
